"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"PCN","Pimco Corporate & Income Stategy Fund","18.48","727479558.96","n/a","2001","n/a","n/a","https://www.nasdaq.com/symbol/pcn",
"PCI","PIMCO Dynamic Credit and Mortgage Income Fund","24.41","3350092476.25","n/a","2013","n/a","n/a","https://www.nasdaq.com/symbol/pci",
"PDI","PIMCO Dynamic Income Fund","33.29","1842472035.19","n/a","2012","n/a","n/a","https://www.nasdaq.com/symbol/pdi",
"PGP","Pimco Global Stocksplus & Income Fund","14.61","157574854.71","n/a","2005","n/a","n/a","https://www.nasdaq.com/symbol/pgp",
"PHK","Pimco High Income Fund","8.97","1162421860.47","n/a","2003","n/a","n/a","https://www.nasdaq.com/symbol/phk",
"PKO","Pimco Income Opportunity Fund","27.44","416740554.72","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pko",
"PFL","PIMCO Income Strategy Fund","12.15","310573184.85","n/a","2003","n/a","n/a","https://www.nasdaq.com/symbol/pfl",
"PFN","PIMCO Income Strategy Fund II","10.71","639220984.29","n/a","2004","n/a","n/a","https://www.nasdaq.com/symbol/pfn",
"PMF","PIMCO Municipal Income Fund","13.37","343825286.49","n/a","2001","n/a","n/a","https://www.nasdaq.com/symbol/pmf",
"PML","Pimco Municipal Income Fund II","13.29","825770362.35","n/a","2002","n/a","n/a","https://www.nasdaq.com/symbol/pml",
"PMX","PIMCO Municipal Income Fund III","11.55","379789791.15","n/a","2002","n/a","n/a","https://www.nasdaq.com/symbol/pmx",
"PNF","PIMCO New York Municipal Income Fund","12.3","95631024","n/a","2001","n/a","n/a","https://www.nasdaq.com/symbol/pnf",
"PNI","Pimco New York Municipal Income Fund II","11.4331","127386491.1893","n/a","2002","n/a","n/a","https://www.nasdaq.com/symbol/pni",
"PYN","PIMCO New York Municipal Income Fund III","9.96","56851580.4","n/a","2002","n/a","n/a","https://www.nasdaq.com/symbol/pyn",
"RCS","PIMCO Strategic Income Fund, Inc.","10.17","437563588.95","n/a","1994","n/a","n/a","https://www.nasdaq.com/symbol/rcs",
"PF","Pinnacle Foods, Inc.","66.19","7888908896.28","n/a","2013","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/pf",
"PNW","Pinnacle West Capital Corporation","80.2","8980325947.8","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/pnw",
"PES","Pioneer Energy Services Corp.","2.9","226822195","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/pes",
"PHD","Pioneer Floating Rate Trust","11.07","273851586.18","n/a","2004","n/a","n/a","https://www.nasdaq.com/symbol/phd",
"PHT","Pioneer High Income Trust","9.18","268347657.78","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pht",
"MAV","Pioneer Municipal High Income Advantage Trust","11.18","267079243.6","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mav",
"MHI","Pioneer Municipal High Income Trust","11.63","264830788.87","n/a","2003","n/a","n/a","https://www.nasdaq.com/symbol/mhi",
"PXD","Pioneer Natural Resources Company","164.63","28053153507.12","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/pxd",
"PJC","Piper Jaffray Companies","75.15","1139922469.35","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/pjc",
"PBI","Pitney Bowes Inc.","7.36","1383839579.52","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/pbi",
"PBI^B","Pitney Bowes Inc.","23.82","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pbi^b",
"PVTL","Pivotal Software, Inc.","26.95","6930892391.5","n/a","2018","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/pvtl",
"PJT","PJT Partners Inc.","55.06","1130725594.64","n/a","2015","Finance","Investment Managers","https://www.nasdaq.com/symbol/pjt",
"PAA","Plains All American Pipeline, L.P.","25.57","18553150636.23","n/a","1998","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/paa",
"PAGP","Plains Group Holdings, L.P.","24.87","3928319213.1","n/a","2013","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/pagp",
"PLNT","Planet Fitness, Inc.","49.81","4901532578.09","n/a","2015","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/plnt",
"PLT","Plantronics, Inc.","63.36","2516833440","n/a","1994","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/plt",
"PAH","Platform Specialty Products Corporation","12.96","3735470934.72","n/a","2014","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/pah",
"AGS","PlayAGS, Inc.","30.06","1059989427.36","n/a","2018","Consumer Durables","Miscellaneous manufacturing industries","https://www.nasdaq.com/symbol/ags",
"PHI","PLDT Inc.","25.69","5549040000","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/phi",
"PNC","PNC Financial Services Group, Inc. (The)","143.2","66488095517.6","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/pnc",
"PNC.WS","PNC Financial Services Group, Inc. (The)","n/a","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pnc.ws",
"PNC^P","PNC Financial Services Group, Inc. (The)","26.9934","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pnc^p",
"PNC^Q","PNC Financial Services Group, Inc. (The)","24.9365","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pnc^q",
"PNM","PNM Resources, Inc. (Holding Co.)","40.2","3202075684.8","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/pnm",
"PII","Polaris Industries Inc.","110.25","6862475639.25","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/pii",
"POL","PolyOne Corporation","42.2","3373530582.6","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/pol",
"POR","Portland General Electric Company","47.37","4227225139.65","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/por",
"PKX","POSCO","68.41","21891509760.48","n/a","1994","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/pkx",
"POST","Post Holdings, Inc.","98.1","6535486157.4","n/a","2012","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/post",
"PPDF","PPDAI Group Inc.","6.22","1869820529.26","n/a","2017","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/ppdf",
"PPG","PPG Industries, Inc.","112","27106027648","n/a","n/a","Basic Industries","Paints/Coatings","https://www.nasdaq.com/symbol/ppg",
"PPX","PPL Capital Funding, Inc.","25.21","0","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/ppx",
"PPL","PPL Corporation","30.92","21630724807.2","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/ppl",
"PYS","PPlus Trust","17.02","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/pys",
"PYT","PPlus Trust","21.8948","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/pyt",
"PQG","PQ Group Holdings Inc.","17.27","2334984080.99","n/a","2017","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/pqg",
"PX","Praxair, Inc.","156.67","45054498079.28","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/px",
"PDS","Precision Drilling Corporation","3.45","1013319634.2","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/pds",
"APTS","Preferred Apartment Communities, Inc.","17.6","704678972.8","n/a","2011","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/apts",
"PBH","Prestige Consumer Healthcare Inc.","38.38","1985534224.7","n/a","2005","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/pbh",
"PVG","Pretium Resources, Inc.","6.94","1269776038.18","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/pvg",
"PRI","Primerica, Inc.","123.1","5308776008.9","n/a","2010","Finance","Life Insurance","https://www.nasdaq.com/symbol/pri",
"PGZ","Principal Real Estate Income Fund","18.13","125093374","n/a","2013","n/a","n/a","https://www.nasdaq.com/symbol/pgz",
"PRIF^A","Priority Income Fund, Inc.","24.958","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/prif^a",
"PRA","ProAssurance Corporation","49","2627330020","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/pra",
"PG","Procter & Gamble Company (The)","82.65","205729011764.55","n/a","n/a","Basic Industries","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/pg",
"PGR","Progressive Corporation (The)","68.82","40128942000","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/pgr",
"PLD","Prologis, Inc.","67.18","42291086420","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/pld",
"PUMP","ProPetro Holding Corp.","14.69","1227256159.74","n/a","2017","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/pump",
"PRO","PROS Holdings, Inc.","38.07","1247129495.64","n/a","2007","Technology","EDP Services","https://www.nasdaq.com/symbol/pro",
"PBB","Prospect Capital Corporation","25.15","0","n/a","2015","n/a","n/a","https://www.nasdaq.com/symbol/pbb",
"PBY","Prospect Capital Corporation","24.95","1350768598.9","n/a","2018","n/a","n/a","https://www.nasdaq.com/symbol/pby",
"PB","Prosperity Bancshares, Inc.","74.95","5234383283.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/pb",
"PRLB","Proto Labs, Inc.","154.65","4179732354.6","n/a","2012","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/prlb",
"PFS","Provident Financial Services, Inc","25.28","1696039649.28","n/a","2003","Finance","Savings Institutions","https://www.nasdaq.com/symbol/pfs",
"PJH","Prudential Financial, Inc.","25.169","0","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/pjh",
"PRH","Prudential Financial, Inc.","25.06","0","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/prh",
"PRS","Prudential Financial, Inc.","24.97","544006557.82","n/a","2018","Finance","Life Insurance","https://www.nasdaq.com/symbol/prs",
"PRU","Prudential Financial, Inc.","98.73","41170410000","n/a","2001","Finance","Life Insurance","https://www.nasdaq.com/symbol/pru",
"PUK","Prudential Public Limited Company","44.05","57086354388.05","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/puk",
"PUK^","Prudential Public Limited Company","26.28","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/puk^",
"PUK^A","Prudential Public Limited Company","26.1","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/puk^a",
"PSB","PS Business Parks, Inc.","130.58","3569122508.36","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/psb",
"PSB^U","PS Business Parks, Inc.","25.17","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/psb^u",
"PSB^V","PS Business Parks, Inc.","25","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/psb^v",
"PSB^W","PS Business Parks, Inc.","23.86","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/psb^w",
"PSB^X","PS Business Parks, Inc.","23.9","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/psb^x",
"PSB^Y","PS Business Parks, Inc.","23.39","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/psb^y",
"TLK","PT Telekomunikasi Indonesia, Tbk","22.47","21868800948.96","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tlk",
"PEG","Public Service Enterprise Group Incorporated","53.08","26822562144.08","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/peg",
"PSA","Public Storage","214.75","37418131054","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/psa",
"PSA^A","Public Storage","26.0212","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/psa^a",
"PSA^B","Public Storage","25.32","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/psa^b",
"PSA^C","Public Storage","24.58","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/psa^c",
"PSA^D","Public Storage","24.22","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/psa^d",
"PSA^E","Public Storage","23.99","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/psa^e",
"PSA^F","Public Storage","24.64","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/psa^f",
"PSA^G","Public Storage","24.42","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/psa^g",
"PSA^U","Public Storage","25.29","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/psa^u",
"PSA^V","Public Storage","24.86","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/psa^v",
"PSA^W","Public Storage","24.45","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/psa^w",
"PSA^X","Public Storage","24.46","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/psa^x",
"PSA^Y","Public Storage","25.93","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/psa^y",
"PSA^Z","Public Storage","25.81","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/psa^z",
"PHM","PulteGroup, Inc.","28.07","7972401175.69","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/phm",
"PSTG","Pure Storage, Inc. ","28.12","6641225590.24","n/a","2015","Technology","Electronic Components","https://www.nasdaq.com/symbol/pstg",
"PMM","Putnam Managed Municipal Income Trust","7.06","370117534.8","n/a","1989","n/a","n/a","https://www.nasdaq.com/symbol/pmm",
"PIM","Putnam Master Intermediate Income Trust","4.58","245266433.34","n/a","1988","n/a","n/a","https://www.nasdaq.com/symbol/pim",
"PMO","Putnam Municipal Opportunities Trust","11.64","433359621.12","n/a","1993","n/a","n/a","https://www.nasdaq.com/symbol/pmo",
"PPT","Putnam Premier Income Trust","5.24","562012642.04","n/a","1988","n/a","n/a","https://www.nasdaq.com/symbol/ppt",
"NEW","Puxin Limited","11.75","912130621.5","n/a","2018","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/new",
"PVH","PVH Corp.","136.4","10514495208.8","n/a","n/a","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/pvh",
"PZN","Pzena Investment Management Inc","8.94","620888918.28","n/a","2007","Finance","Investment Managers","https://www.nasdaq.com/symbol/pzn",
"QTWO","Q2 Holdings, Inc.","63.35","2716007274.05","n/a","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/qtwo",
"QEP","QEP Resources, Inc.","9.54","2260750629.78","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/qep",
"QGEN","Qiagen N.V.","37.94","8613745840","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/qgen",
"QTS","QTS Realty Trust, Inc.","45.57","2330783691.39","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/qts",
"QTS^A","QTS Realty Trust, Inc.","25.8","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qts^a",
"QTS^B","QTS Realty Trust, Inc.","110.29","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qts^b",
"QUAD","Quad Graphics, Inc","22.21","1147716986.06","n/a","n/a","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/quad",
"KWR","Quaker Chemical Corporation","183.71","2449009534.95","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/kwr",
"NX","Quanex Building Products Corporation","16.35","573245894.85","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/nx",
"PWR","Quanta Services, Inc.","34.26","5098146731.52","n/a","n/a","Capital Goods","Engineering & Construction","https://www.nasdaq.com/symbol/pwr",
"QTM","Quantum Corporation","2.11","73320145.24","n/a","n/a","Technology","Electronic Components","https://www.nasdaq.com/symbol/qtm",
"QD","Qudian Inc.","5.59","1821436963.45","n/a","2017","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/qd",
"DGX","Quest Diagnostics Incorporated","109.77","15001901244.06","n/a","n/a","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/dgx",
"QES","Quintana Energy Services Inc.","7.88","265011759.92","n/a","2018","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/qes",
"QHC","Quorum Health Corporation","4.4","135920378","n/a","2016","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/qhc",
"QUOT","Quotient Technology Inc.","14.95","1421885873.85","n/a","2014","Consumer Services","Advertising","https://www.nasdaq.com/symbol/quot",
"CTAA","Qwest Corporation","26","0","n/a","2016","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ctaa",
"CTBB","Qwest Corporation","23.97","0","n/a","2016","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ctbb",
"CTDD","Qwest Corporation","24.8","0","n/a","2017","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ctdd",
"CTV","Qwest Corporation","25.05","0","n/a","2014","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ctv",
"CTY","Qwest Corporation","23.66","0","n/a","2013","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/cty",
"CTZ","Qwest Corporation","24.73","0","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ctz",
"RRD","R.R. Donnelley & Sons Company","5.65","397760000","n/a","n/a","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/rrd",
"RDN","Radian Group Inc.","20.5","4372449407.5","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/rdn",
"RL","Ralph Lauren Corporation","131.06","10632913002.96","n/a","1997","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/rl",
"RPT","Ramco-Gershenson Properties Trust","13.81","1106927927.66","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/rpt",
"RPT^D","Ramco-Gershenson Properties Trust","55.17","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rpt^d",
"RRC","Range Resources Corporation","14.95","3729345447.75","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/rrc",
"RNGR","Ranger Energy Services, Inc.","8.4","132491822.4","n/a","2017","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/rngr",
"RJF","Raymond James Financial, Inc.","91.82","13395478305.38","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/rjf",
"RYAM","Rayonier Advanced Materials Inc.","21.35","1093401414.35","n/a","2014","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ryam",
"RYAM^A","Rayonier Advanced Materials Inc.","146.5","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ryam^a",
"RYN","Rayonier Inc.","34.4","4453412269.6","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ryn",
"RTN","Raytheon Company","202.21","57682424600","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/rtn",
"RMAX","RE/MAX Holdings, Inc.","48.4","858915354","n/a","2013","Finance","Real Estate","https://www.nasdaq.com/symbol/rmax",
"RLGY","Realogy Holdings Corp.","20.75","2573453491.25","n/a","2012","Finance","Real Estate","https://www.nasdaq.com/symbol/rlgy",
"O","Realty Income Corporation","58.79","17051645607","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/o",
"RHT","Red Hat, Inc.","145.93","25884171913.63","n/a","n/a","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/rht",
"RLH","Red Lion Hotels Corporation","12.9","313142327.1","n/a","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/rlh",
"RWT","Redwood Trust, Inc.","17.09","1417273529.1","n/a","1995","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/rwt",
"RBC","Regal Beloit Corporation","83.45","3626265257.15","n/a","n/a","Consumer Durables","Metal Fabrications","https://www.nasdaq.com/symbol/rbc",
"RWGE","Regalwood Global Energy Ltd.","9.83","86102641.1","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/rwge",
"RWGE.U","Regalwood Global Energy Ltd.","n/a","0","n/a","2017","n/a","n/a","https://www.nasdaq.com/symbol/rwge.u",
"RWGE.WS","Regalwood Global Energy Ltd.","n/a","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rwge.ws",
"REG","Regency Centers Corporation","66.37","11245447807.22","n/a","1993","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/reg",
"RM","Regional Management Corp.","32.7","385544673.9","n/a","2012","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/rm",
"RF","Regions Financial Corporation","19.58","21017062038.72","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/rf",
"RF^A","Regions Financial Corporation","25.28","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rf^a",
"RF^B","Regions Financial Corporation","26.92","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rf^b",
"RGS","Regis Corporation","21.83","966321169.69","n/a","1991","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/rgs",
"RGA","Reinsurance Group of America, Incorporated","141.59","9013115905.96","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/rga",
"RZA","Reinsurance Group of America, Incorporated","26.9","0","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/rza",
"RZB","Reinsurance Group of America, Incorporated","25.7","0","n/a","2016","Finance","Life Insurance","https://www.nasdaq.com/symbol/rzb",
"RS","Reliance Steel & Aluminum Co.","88.25","6384910268.5","n/a","1994","Basic Industries","Metal Fabrications","https://www.nasdaq.com/symbol/rs",
"RENX","RELX N.V.","21.77","43014996247.44","n/a","2015","Consumer Services","Publishing","https://www.nasdaq.com/symbol/renx",
"RELX","RELX PLC","21.84","43171016965.44","n/a","2015","Consumer Services","Publishing","https://www.nasdaq.com/symbol/relx",
"RNR","RenaissanceRe Holdings Ltd.","131.06","5276898399.56","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/rnr",
"RNR^C","RenaissanceRe Holdings Ltd.","25.25","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rnr^c",
"RNR^E","RenaissanceRe Holdings Ltd.","24.7","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rnr^e",
"RNR^F","RenaissanceRe Holdings Ltd.","25.0694","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rnr^f",
"SOL","Renesola Ltd.","2.32","88398264","n/a","2008","Technology","Semiconductors","https://www.nasdaq.com/symbol/sol",
"RENN","Renren Inc.","1.36","93562369.6","n/a","2011","Technology","EDP Services","https://www.nasdaq.com/symbol/renn",
"RSG","Republic Services, Inc.","74.4","24206649261.6","n/a","1998","Public Utilities","Environmental Services","https://www.nasdaq.com/symbol/rsg",
"RMD","ResMed Inc.","111.93","15970623925.62","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/rmd",
"REN           ","Resolute Energy Corporation","30.8","713527922.8","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/ren",
"RFP","Resolute Forest Products Inc.","14.4","1302493680","n/a","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/rfp",
"QSR","Restaurant Brands International Inc.","56.82","14206047874.44","n/a","2014","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/qsr",
"RPAI","Retail Properties of America, Inc.","12.8","2810245081.6","n/a","2012","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/rpai",
"RVI","Retail Value Inc.","33.83","624672506.18","n/a","2018","Finance","Real Estate","https://www.nasdaq.com/symbol/rvi",
"REVG","REV Group, Inc.","13.82","889741895.9","n/a","2017","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/revg",
"REV","Revlon, Inc.","23","1215114932","n/a","1996","Consumer Non-Durables","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/rev",
"REX","REX American Resources Corporation","76.32","484764720.48","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/rex",
"REXR","Rexford Industrial Realty, Inc.","31.98","2912664270.36","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/rexr",
"REXR^A","Rexford Industrial Realty, Inc.","24.73","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rexr^a",
"REXR^B","Rexford Industrial Realty, Inc.","24.85","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rexr^b",
"RXN","Rexnord Corporation","28.88","3016723502.8","n/a","2012","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/rxn",
"RXN^A","Rexnord Corporation","61.25","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rxn^a",
"RH","RH","129.57","2880832040.73","n/a","2012","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/rh",
"RNG","Ringcentral, Inc.","93.35","7432193740.5","n/a","2013","Technology","EDP Services","https://www.nasdaq.com/symbol/rng",
"RIO","Rio Tinto Plc","46.59","80908581489.03","n/a","2002","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/rio",
"RBA","Ritchie Bros. Auctioneers Incorporated","37.73","4082474703.23","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rba",
"RAD","Rite Aid Corporation","1.24","1322839307.32","n/a","n/a","Health Care","Medical/Nursing Services","https://www.nasdaq.com/symbol/rad",
"RMPL^","RiverNorth Marketplace Lending Corporation","25.15","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rmpl^",
"RIV","RiverNorth Opportunities Fund, Inc.","19.55","104138431.7","n/a","2015","n/a","n/a","https://www.nasdaq.com/symbol/riv",
"OPP","RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.","17.58","193622375.46","n/a","2016","n/a","n/a","https://www.nasdaq.com/symbol/opp",
"RLI","RLI Corp.","78.05","3460732238.95","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/rli",
"RLJ","RLJ Lodging Trust","22.31","3911109789.56","n/a","2011","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/rlj",
"RLJ^A","RLJ Lodging Trust","26.33","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rlj^a",
"RRTS","Roadrunner Transportation Systems, Inc","1.11","42743322.78","n/a","2010","Transportation","Oil Refining/Marketing","https://www.nasdaq.com/symbol/rrts",
"RHI","Robert Half International Inc.","75.33","9223795710.72","n/a","n/a","Technology","Professional Services","https://www.nasdaq.com/symbol/rhi",
"ROK","Rockwell Automation, Inc.","182.09","22427088082.77","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/rok",
